ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10321,25,$100.00,"$3,734.00",11/04/04,Shipped,4,11,2004,Classic Cars,142,S18_1984,New Bedford,MA,50553,USA,NA,Medium
10331,30,$32.47,$974.10,11/17/04,Shipped,4,11,2004,Classic Cars,142,S18_1984,Philadelphia,PA,71270,USA,NA,Small
10342,22,$100.00,"$3,160.74",11/24/04,Shipped,4,11,2004,Classic Cars,142,S18_1984,Melbourne,Victoria,3004,Australia,APAC,Medium
10356,27,$64.69,"$1,746.63",12/09/04,Shipped,4,12,2004,Classic Cars,142,S18_1984,Paris,,75508,France,EMEA,Small
10366,34,$100.00,"$4,207.84",01/10/05,Shipped,1,1,2005,Classic Cars,142,S18_1984,Charleroi,,B-6000,Belgium,EMEA,Medium
10377,36,$100.00,"$4,352.76",02/09/05,Shipped,1,2,2005,Classic Cars,142,S18_1984,Helsinki,,21240,Finland,EMEA,Medium
10390,34,$43.05,"$1,463.70",03/04/05,Shipped,1,3,2005,Classic Cars,142,S18_1984,San Rafael,CA,97562,USA,NA,Small
10406,48,$100.00,"$7,169.28",04/15/05,Disputed,2,4,2005,Classic Cars,142,S18_1984,Kobenhavn,,1734,Denmark,EMEA,Large
10419,34,$100.00,"$4,594.76",05/17/05,Shipped,2,5,2005,Classic Cars,142,S18_1984,Salzburg,,5020,Austria,EMEA,Medium
10104,24,$100.00,"$3,457.92",01/31/03,Shipped,1,1,2003,Classic Cars,163,S18_2238,Madrid,,28034,Spain,EMEA,Medium
10115,46,$100.00,"$7,381.16",04/04/03,Shipped,2,4,2003,Classic Cars,163,S18_2238,NYC,NY,10022,USA,NA,Large
10127,45,$100.00,"$7,146.90",06/03/03,Shipped,2,6,2003,Classic Cars,163,S18_2238,NYC,NY,10022,USA,NA,Large
10141,39,$100.00,"$5,938.53",08/01/03,Shipped,3,8,2003,Classic Cars,163,S18_2238,Espoo,,FIN-02271,Finland,EMEA,Medium
10151,43,$100.00,"$7,110.91",09/21/03,Shipped,3,9,2003,Classic Cars,163,S18_2238,Oulu,,90110,Finland,EMEA,Large
10165,29,$100.00,"$5,032.95",10/22/03,Shipped,4,10,2003,Classic Cars,163,S18_2238,Singapore,,79903,Singapore,Japan,Medium
10176,20,$100.00,"$3,667.60",11/06/03,Shipped,4,11,2003,Classic Cars,163,S18_2238,Reggio Emilia,,42100,Italy,EMEA,Medium
10184,46,$100.00,"$7,381.16",11/14/03,Shipped,4,11,2003,Classic Cars,163,S18_2238,Sevilla,,41101,Spain,EMEA,Large
10195,27,$100.00,"$5,128.11",11/25/03,Shipped,4,11,2003,Classic Cars,163,S18_2238,White Plains,NY,24067,USA,NA,Medium
10207,44,$100.00,"$7,060.24",12/09/03,Shipped,4,12,2003,Classic Cars,163,S18_2238,Boston,MA,51003,USA,NA,Large
10219,43,$100.00,"$8,448.64",02/10/04,Shipped,1,2,2004,Classic Cars,163,S18_2238,Brisbane,CA,94217,USA,NA,Large
10230,49,$100.00,"$7,300.51",03/15/04,Shipped,1,3,2004,Classic Cars,163,S18_2238,Frankfurt,,60528,Germany,EMEA,Large
10246,40,$100.00,"$6,549.20",05/05/04,Shipped,2,5,2004,Classic Cars,163,S18_2238,Madrid,,28034,Spain,EMEA,Medium
10259,30,$100.00,"$5,697.90",06/15/04,Shipped,2,6,2004,Classic Cars,163,S18_2238,Singapore,,69045,Singapore,APAC,Medium
10271,50,$100.00,"$9,169.00",07/20/04,Shipped,3,7,2004,Classic Cars,163,S18_2238,San Rafael,CA,97562,USA,NA,Large
10282,23,$100.00,"$3,238.63",08/20/04,Shipped,3,8,2004,Classic Cars,163,S18_2238,San Rafael,CA,97562,USA,NA,Medium
10292,26,$100.00,"$4,554.94",09/08/04,Shipped,3,9,2004,Classic Cars,163,S18_2238,NYC,NY,10022,USA,NA,Medium
10305,27,$100.00,"$3,934.44",10/13/04,Shipped,4,10,2004,Classic Cars,163,S18_2238,Cambridge,MA,51247,USA,NA,Medium
10314,42,$100.00,"$5,776.26",10/22/04,Shipped,4,10,2004,Classic Cars,163,S18_2238,Aaarhus,,8200,Denmark,EMEA,Medium
10324,47,$100.00,"$7,207.45",11/05/04,Shipped,4,11,2004,Classic Cars,163,S18_2238,NYC,NY,10022,USA,NA,Large
10336,49,$100.00,"$7,460.74",11/20/04,Shipped,4,11,2004,Classic Cars,163,S18_2238,Paris,,75012,France,EMEA,Large
10349,38,$100.00,"$6,719.54",12/01/04,Shipped,4,12,2004,Classic Cars,163,S18_2238,NYC,NY,10022,USA,NA,Medium
10358,20,$100.00,"$2,428.00",12/10/04,Shipped,4,12,2004,Classic Cars,163,S18_2238,Madrid,,28034,Spain,EMEA,Small
10371,25,$100.00,"$2,602.25",01/23/05,Shipped,1,1,2005,Classic Cars,163,S18_2238,San Rafael,CA,97562,USA,NA,Small
10382,25,$88.00,"$2,200.00",02/17/05,Shipped,1,2,2005,Classic Cars,163,S18_2238,San Rafael,CA,97562,USA,NA,Small
10412,41,$100.00,"$6,712.93",05/03/05,Shipped,2,5,2005,Classic Cars,163,S18_2238,Madrid,,28034,Spain,EMEA,Medium
10425,28,$100.00,"$5,318.04",05/31/05,In Process,2,5,2005,Classic Cars,163,S18_2238,Nantes,,44000,France,EMEA,Medium
10100,50,$67.80,"$3,390.00",01/06/03,Shipped,1,1,2003,Vintage Cars,60,S18_2248,Nashua,NH,62005,USA,NA,Medium
10110,32,$50.25,"$1,608.00",03/18/03,Shipped,1,3,2003,Vintage Cars,60,S18_2248,Manchester,,EC2 5NT,UK,EMEA,Small
10124,42,$53.88,"$2,262.96",05/21/03,Shipped,2,5,2003,Vintage Cars,60,S18_2248,Las Vegas,NV,83030,USA,NA,Small
10149,24,$62.36,"$1,496.64",09/12/03,Shipped,3,9,2003,Vintage Cars,60,S18_2248,Brisbane,CA,94217,USA,NA,Small
10162,27,$69.62,"$1,879.74",10/18/03,Shipped,4,10,2003,Vintage Cars,60,S18_2248,San Francisco,CA,,USA,NA,Small
10173,26,$57.51,"$1,495.26",11/05/03,Shipped,4,11,2003,Vintage Cars,60,S18_2248,Bergamo,,24100,Italy,EMEA,Small
10182,38,$61.15,"$2,323.70",11/12/03,Shipped,4,11,2003,Vintage Cars,60,S18_2248,San Rafael,CA,97562,USA,NA,Small
10193,42,$59.33,"$2,491.86",11/21/03,Shipped,4,11,2003,Vintage Cars,60,S18_2248,Glen Waverly,Victoria,3150,Australia,APAC,Small
10204,23,$71.44,"$1,643.12",12/02/03,Shipped,4,12,2003,Vintage Cars,60,S18_2248,NYC,NY,10022,USA,NA,Small
10214,21,$62.96,"$1,322.16",01/26/04,Shipped,1,1,2004,Vintage Cars,60,S18_2248,Madrid,,28023,Spain,EMEA,Small
10227,28,$50.85,"$1,423.80",03/02/04,Shipped,1,3,2004,Vintage Cars,60,S18_2248,Lyon,,69004,France,EMEA,Small
10241,33,$72.65,"$2,397.45",04/13/04,Shipped,2,4,2004,Vintage Cars,60,S18_2248,Strasbourg,,67000,France,EMEA,Small
10280,25,$62.96,"$1,574.00",08/17/04,Shipped,3,8,2004,Vintage Cars,60,S18_2248,Torino,,10100,Italy,EMEA,Small
10288,28,$61.75,"$1,729.00",09/01/04,Shipped,3,9,2004,Vintage Cars,60,S18_2248,Singapore,,69045,Singapore,APAC,Small
10303,46,$49.04,"$2,255.84",10/06/04,Shipped,4,10,2004,Vintage Cars,60,S18_2248,Sevilla,,41101,Spain,EMEA,Small
10312,30,$61.15,"$1,834.50",10/21/04,Shipped,4,10,2004,Vintage Cars,60,S18_2248,San Rafael,CA,97562,USA,NA,Small
10332,38,$84.25,"$3,201.50",11/17/04,Shipped,4,11,2004,Vintage Cars,60,S18_2248,Manchester,,EC2 5NT,UK,EMEA,Medium
10344,40,$56.91,"$2,276.40",11/25/04,Shipped,4,11,2004,Vintage Cars,60,S18_2248,Marseille,,13008,France,EMEA,Small
10367,45,$100.00,"$8,884.80",01/12/05,Resolved,1,1,2005,Vintage Cars,60,S18_2248,Pasadena,CA,90003,USA,NA,Large
10379,27,$49.30,"$1,331.10",02/10/05,Shipped,1,2,2005,Vintage Cars,60,S18_2248,Madrid,,28034,Spain,EMEA,Small
10407,42,$72.65,"$3,051.30",04/22/05,On Hold,2,4,2005,Vintage Cars,60,S18_2248,San Jose,CA,94217,USA,NA,Medium
10420,36,$63.57,"$2,288.52",05/29/05,In Process,2,5,2005,Vintage Cars,60,S18_2248,Chatswood,NSW,2067,Australia,APAC,Small
10104,29,$100.00,"$3,772.61",01/31/03,Shipped,1,1,2003,Trucks and Buses,122,S18_2319,Madrid,,28034,Spain,EMEA,Medium
10114,39,$100.00,"$4,164.42",04/01/03,Shipped,2,4,2003,Trucks and Buses,122,S18_2319,Paris,,75012,France,EMEA,Medium
10127,45,$100.00,"$6,295.95",06/03/03,Shipped,2,6,2003,Trucks and Buses,122,S18_2319,NYC,NY,10022,USA,NA,Medium
10141,47,$100.00,"$6,287.66",08/01/03,Shipped,3,8,2003,Trucks and Buses,122,S18_2319,Espoo,,FIN-02271,Finland,EMEA,Medium
10151,49,$100.00,"$5,412.54",09/21/03,Shipped,3,9,2003,Trucks and Buses,122,S18_2319,Oulu,,90110,Finland,EMEA,Medium
10165,46,$100.00,"$5,984.14",10/22/03,Shipped,4,10,2003,Trucks and Buses,122,S18_2319,Singapore,,79903,Singapore,Japan,Medium
10175,48,$100.00,"$5,891.04",11/06/03,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,London,,WX3 6FW,UK,EMEA,Medium
10184,46,$100.00,"$5,984.14",11/14/03,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,Sevilla,,41101,Spain,EMEA,Medium
10195,35,$100.00,"$3,608.15",11/25/03,Shipped,4,11,2003,Trucks and Buses,122,S18_2319,White Plains,NY,24067,USA,NA,Medium
10207,43,$100.00,"$5,752.54",12/09/03,Shipped,4,12,2003,Trucks and Buses,122,S18_2319,Boston,MA,51003,USA,NA,Medium
10229,26,$100.00,"$3,765.32",03/11/04,Shipped,1,3,2004,Trucks and Buses,122,S18_2319,San Rafael,CA,97562,USA,NA,Medium
10246,22,$98.18,"$2,159.96",05/05/04,Shipped,2,5,2004,Trucks and Buses,122,S18_2319,Madrid,,28034,Spain,EMEA,Small
10259,34,$99.41,"$3,379.94",06/15/04,Shipped,2,6,2004,Trucks and Buses,122,S18_2319,Singapore,,69045,Singapore,APAC,Medium
10271,50,$100.00,"$5,093.50",07/20/04,Shipped,3,7,2004,Trucks and Buses,122,S18_2319,San Rafael,CA,97562,USA,NA,Medium
10281,48,$100.00,"$5,773.44",08/19/04,Shipped,3,8,2004,Trucks and Buses,122,S18_2319,Allentown,PA,70267,USA,NA,Medium
10292,41,$100.00,"$4,528.86",09/08/04,Shipped,3,9,2004,Trucks and Buses,122,S18_2319,NYC,NY,10022,USA,NA,Medium
10305,36,$100.00,"$4,816.08",10/13/04,Shipped,4,10,2004,Trucks and Buses,122,S18_2319,Cambridge,MA,51247,USA,NA,Medium
10313,29,$100.00,"$3,416.78",10/22/04,Shipped,4,10,2004,Trucks and Buses,122,S18_2319,Vancouver,BC,V3F 2K1,Canada,NA,Medium
10324,33,$37.48,"$1,236.84",11/05/04,Shipped,4,11,2004,Trucks and Buses,122,S18_2319,NYC,NY,10022,USA,NA,Small
10334,46,$100.00,"$5,814.86",11/19/04,On Hold,4,11,2004,Trucks and Buses,122,S18_2319,Lule,,S-958 22,Sweden,EMEA,Medium
10349,38,$100.00,"$5,223.48",12/01/04,Shipped,4,12,2004,Trucks and Buses,122,S18_2319,NYC,NY,10022,USA,NA,Medium
10358,20,$36.42,$728.40,12/10/04,Shipped,4,12,2004,Trucks and Buses,122,S18_2319,Madrid,,28034,Spain,EMEA,Small
10370,22,$100.00,"$3,949.00",01/20/05,Shipped,1,1,2005,Trucks and Buses,122,S18_2319,North Sydney,NSW,2060,Australia,APAC,Medium
10383,27,$100.00,"$3,843.99",02/22/05,Shipped,1,2,2005,Trucks and Buses,122,S18_2319,Madrid,,28034,Spain,EMEA,Medium
10412,56,$98.18,"$5,498.08",05/03/05,Shipped,2,5,2005,Trucks and Buses,122,S18_2319,Madrid,,28034,Spain,EMEA,Medium
10425,38,$99.41,"$3,777.58",05/31/05,In Process,2,5,2005,Trucks and Buses,122,S18_2319,Nantes,,44000,France,EMEA,Medium
10101,25,$100.00,"$3,782.00",01/09/03,Shipped,1,1,2003,Vintage Cars,127,S18_2325,Frankfurt,,60528,Germany,EMEA,Medium
10110,33,$100.00,"$3,859.68",03/18/03,Shipped,1,3,2003,Vintage Cars,127,S18_2325,Manchester,,EC2 5NT,UK,EMEA,Medium
10124,42,$100.00,"$4,431.84",05/21/03,Shipped,2,5,2003,Vintage Cars,127,S18_2325,Las Vegas,NV,83030,USA,NA,Medium
10149,33,$100.00,"$4,950.33",09/12/03,Shipped,3,9,2003,Vintage Cars,127,S18_2325,Brisbane,CA,94217,USA,NA,Medium
10162,38,$100.00,"$4,299.70",10/18/03,Shipped,4,10,2003,Vintage Cars,127,S18_2325,San Francisco,CA,,USA,NA,Medium
10173,31,$100.00,"$4,492.83",11/05/03,Shipped,4,11,2003,Vintage Cars,127,S18_2325,Bergamo,,24100,Italy,EMEA,Medium
10182,20,$100.00,"$2,212.00",11/12/03,Shipped,4,11,2003,Vintage Cars,127,S18_2325,San Rafael,CA,97562,USA,NA,Small
10193,44,$100.00,"$4,642.88",11/21/03,Shipped,4,11,2003,Vintage Cars,127,S18_2325,Glen Waverly,Victoria,3150,Australia,APAC,Medium
10204,26,$100.00,"$3,206.32",12/02/03,Shipped,4,12,2003,Vintage Cars,127,S18_2325,NYC,NY,10022,USA,NA,Medium
10214,27,$100.00,"$3,604.23",01/26/04,Shipped,1,1,2004,Vintage Cars,127,S18_2325,Madrid,,28023,Spain,EMEA,Medium
10227,46,$100.00,"$7,017.76",03/02/04,Shipped,1,3,2004,Vintage Cars,127,S18_2325,Lyon,,69004,France,EMEA,Large
10243,47,$100.00,"$6,154.18",04/26/04,Shipped,2,4,2004,Vintage Cars,127,S18_2325,Boston,MA,51003,USA,NA,Medium
10280,37,$100.00,"$4,750.80",08/17/04,Shipped,3,8,2004,Vintage Cars,127,S18_2325,Torino,,10100,Italy,EMEA,Medium
10288,31,$100.00,"$3,822.92",09/01/04,Shipped,3,9,2004,Vintage Cars,127,S18_2325,Singapore,,69045,Singapore,APAC,Medium
10304,24,$100.00,"$2,440.80",10/11/04,Shipped,4,10,2004,Vintage Cars,127,S18_2325,Versailles,,78000,France,EMEA,Small
10312,31,$100.00,"$4,729.36",10/21/04,Shipped,4,10,2004,Vintage Cars,127,S18_2325,San Rafael,CA,97562,USA,NA,Medium
10322,50,$100.00,"$12,536.50",11/04/04,Shipped,4,11,2004,Vintage Cars,127,S18_2325,Nashua,NH,62005,USA,NA,Large
10332,35,$64.69,"$2,264.15",11/17/04,Shipped,4,11,2004,Vintage Cars,127,S18_2325,Manchester,,EC2 5NT,UK,EMEA,Small
10344,30,$100.00,"$3,928.20",11/25/04,Shipped,4,11,2004,Vintage Cars,127,S18_2325,Marseille,,13008,France,EMEA,Medium
10356,29,$100.00,"$3,630.22",12/09/04,Shipped,4,12,2004,Vintage Cars,127,S18_2325,Paris,,75508,France,EMEA,Medium
10367,27,$100.00,"$4,196.07",01/12/05,Resolved,1,1,2005,Vintage Cars,127,S18_2325,Pasadena,CA,90003,USA,NA,Medium
10380,40,$100.00,"$4,931.60",02/16/05,Shipped,1,2,2005,Vintage Cars,127,S18_2325,Madrid,,28034,Spain,EMEA,Medium
10390,31,$98.99,"$3,068.69",03/04/05,Shipped,1,3,2005,Vintage Cars,127,S18_2325,San Rafael,CA,97562,USA,NA,Medium
10409,6,$100.00,$785.64,04/23/05,Shipped,2,4,2005,Vintage Cars,127,S18_2325,Singapore,,69045,Singapore,APAC,Small
10420,45,$100.00,"$4,977.00",05/29/05,In Process,2,5,2005,Vintage Cars,127,S18_2325,Chatswood,NSW,2067,Australia,APAC,Medium
10103,22,$54.09,"$1,189.98",01/29/03,Shipped,1,1,2003,Trucks and Buses,60,S18_2432,Stavern,,4110,Norway,EMEA,Small
10114,45,$68.67,"$3,090.15",04/01/03,Shipped,2,4,2003,Trucks and Buses,60,S18_2432,Paris,,75012,France,EMEA,Medium
10126,43,$65.02,"$2,795.86",05/28/03,Shipped,2,5,2003,Trucks and Buses,60,S18_2432,Madrid,,28023,Spain,EMEA,Small
10140,46,$61.99,"$2,851.54",07/24/03,Shipped,3,7,2003,Trucks and Buses,60,S18_2432,Burlingame,CA,94217,USA,NA,Small
10151,39,$69.28,"$2,701.92",09/21/03,Shipped,3,9,2003,Trucks and Buses,60,S18_2432,Oulu,,90110,Finland,EMEA,Small
10165,31,$71.10,"$2,204.10",10/22/03,Shipped,4,10,2003,Trucks and Buses,60,S18_2432,Singapore,,79903,Singapore,Japan,Small
10175,41,$69.28,"$2,840.48",11/06/03,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,London,,WX3 6FW,UK,EMEA,Small
10184,44,$60.16,"$2,647.04",11/14/03,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,Sevilla,,41101,Spain,EMEA,Small
10194,45,$70.49,"$3,172.05",11/25/03,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,Lyon,,69004,France,EMEA,Medium
10207,37,$69.89,"$2,585.93",12/09/03,Shipped,4,12,2003,Trucks and Buses,60,S18_2432,Boston,MA,51003,USA,NA,Small
10217,35,$61.38,"$2,148.30",02/04/04,Shipped,1,2,2004,Trucks and Buses,60,S18_2432,Singapore,,69045,Singapore,APAC,Small
10229,28,$59.55,"$1,667.40",03/11/04,Shipped,1,3,2004,Trucks and Buses,60,S18_2432,San Rafael,CA,97562,USA,NA,Small
10246,30,$61.99,"$1,859.70",05/05/04,Shipped,2,5,2004,Trucks and Buses,60,S18_2432,Madrid,,28034,Spain,EMEA,Small
10259,30,$49.22,"$1,476.60",06/15/04,Shipped,2,6,2004,Trucks and Buses,60,S18_2432,Singapore,,69045,Singapore,APAC,Small
10271,25,$69.28,"$1,732.00",07/20/04,Shipped,3,7,2004,Trucks and Buses,60,S18_2432,San Rafael,CA,97562,USA,NA,Small
10281,29,$57.73,"$1,674.17",08/19/04,Shipped,3,8,2004,Trucks and Buses,60,S18_2432,Allentown,PA,70267,USA,NA,Small
10291,26,$57.73,"$1,500.98",09/08/04,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,Boras,,S-844 67,Sweden,EMEA,Small
10305,41,$53.48,"$2,192.68",10/13/04,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Cambridge,MA,51247,USA,NA,Small
10313,34,$52.87,"$1,797.58",10/22/04,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,Vancouver,BC,V3F 2K1,Canada,NA,Small
10322,35,$61.21,"$2,142.35",11/04/04,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,Nashua,NH,62005,USA,NA,Small
10334,34,$61.38,"$2,086.92",11/19/04,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,Lule,,S-958 22,Sweden,EMEA,Small
10347,50,$100.00,"$6,834.50",11/29/04,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,Melbourne,Victoria,3004,Australia,APAC,Medium
10357,41,$61.99,"$2,541.59",12/10/04,Shipped,4,12,2004,Trucks and Buses,60,S18_2432,San Rafael,CA,97562,USA,NA,Small
10370,22,$96.86,"$2,130.92",01/20/05,Shipped,1,1,2005,Trucks and Buses,60,S18_2432,North Sydney,NSW,2060,Australia,APAC,Small
10381,35,$48.62,"$1,701.70",02/17/05,Shipped,1,2,2005,Trucks and Buses,60,S18_2432,San Francisco,CA,,USA,NA,Small
10391,44,$38.50,"$1,694.00",03/09/05,Shipped,1,3,2005,Trucks and Buses,60,S18_2432,North Sydney,NSW,2060,Australia,APAC,Small
10412,47,$61.99,"$2,913.53",05/03/05,Shipped,2,5,2005,Trucks and Buses,60,S18_2432,Madrid,,28034,Spain,EMEA,Small
10425,19,$49.22,$935.18,05/31/05,In Process,2,5,2005,Trucks and Buses,60,S18_2432,Nantes,,44000,France,EMEA,Small
10106,34,$90.39,"$3,073.26",02/17/03,Shipped,1,2,2003,Planes,84,S18_2581,Bergamo,,24100,Italy,EMEA,Medium
10120,29,$71.81,"$2,082.49",04/29/03,Shipped,2,4,2003,Planes,84,S18_2581,Melbourne,Victoria,3004,Australia,APAC,Small
10133,49,$69.27,"$3,394.23",06/27/03,Shipped,2,6,2003,Planes,84,S18_2581,Madrid,,28034,Spain,EMEA,Medium
10145,30,$85.32,"$2,559.60",08/25/03,Shipped,3,8,2003,Planes,84,S18_2581,Pasadena,CA,90003,USA,NA,Small
10168,21,$70.96,"$1,490.16",10/28/03,Shipped,4,10,2003,Planes,84,S18_2581,Burlingame,CA,94217,USA,NA,Small
10210,50,$76.88,"$3,844.00",01/12/04,Shipped,1,1,2004,Planes,84,S18_2581,Osaka,Osaka,530-0003,Japan,Japan,Medium
10223,47,$100.00,"$4,724.91",02/20/04,Shipped,1,2,2004,Planes,84,S18_2581,Melbourne,Victoria,3004,Australia,APAC,Medium
10235,24,$76.03,"$1,824.72",04/02/04,Shipped,2,4,2004,Planes,84,S18_2581,Tsawassen,BC,T2F 8M4,Canada,NA,Small
10250,27,$98.84,"$2,668.68",05/11/04,Shipped,2,5,2004,Planes,84,S18_2581,San Jose,CA,94217,USA,NA,Small
10263,33,$86.17,"$2,843.61",06/28/04,Shipped,2,6,2004,Planes,84,S18_2581,Bridgewater,CT,97562,USA,NA,Small
10275,35,$90.39,"$3,163.65",07/23/04,Shipped,3,7,2004,Planes,84,S18_2581,Nantes,,44000,France,EMEA,Medium
10284,31,$71.81,"$2,226.11",08/21/04,Shipped,3,8,2004,Planes,84,S18_2581,Oslo,,N 0106,Norway,EMEA,Small
10297,25,$82.79,"$2,069.75",09/16/04,Shipped,3,9,2004,Planes,84,S18_2581,Dublin,,2,Ireland,EMEA,Small
10308,27,$82.79,"$2,235.33",10/15/04,Shipped,4,10,2004,Planes,84,S18_2581,White Plains,NY,24067,USA,NA,Small
10318,31,$100.00,"$3,116.43",11/02/04,Shipped,4,11,2004,Planes,84,S18_2581,Allentown,PA,70267,USA,NA,Medium
10327,45,$100.00,"$4,781.70",11/10/04,Resolved,4,11,2004,Planes,84,S18_2581,Kobenhavn,,1734,Denmark,EMEA,Medium
10339,27,$100.00,"$2,810.70",11/23/04,Shipped,4,11,2004,Planes,84,S18_2581,Minato-ku,Tokyo,106-0032,Japan,Japan,Small
10353,27,$100.00,"$3,515.67",12/04/04,Shipped,4,12,2004,Planes,84,S18_2581,Glendale,CT,97561,USA,NA,Medium
10374,42,$69.27,"$2,909.34",02/02/05,Shipped,1,2,2005,Planes,84,S18_2581,South Brisbane,Queensland,4101,Australia,APAC,Small
10386,21,$74.77,"$1,570.17",03/01/05,Resolved,1,3,2005,Planes,84,S18_2581,Madrid,,28034,Spain,EMEA,Small
10398,34,$76.88,"$2,613.92",03/30/05,Shipped,1,3,2005,Planes,84,S18_2581,Reims,,51100,France,EMEA,Small
10401,42,$76.03,"$3,193.26",04/03/05,On Hold,2,4,2005,Planes,84,S18_2581,Newark,NJ,94019,USA,NA,Medium
10416,15,$98.84,"$1,482.60",05/10/05,Shipped,2,5,2005,Planes,84,S18_2581,Reggio Emilia,,42100,Italy,EMEA,Small
10107,29,$70.87,"$2,055.23",02/24/03,Shipped,1,2,2003,Motorcycles,60,S18_2625,NYC,NY,10022,USA,NA,Small
10120,46,$58.15,"$2,674.90",04/29/03,Shipped,2,4,2003,Motorcycles,60,S18_2625,Melbourne,Victoria,3004,Australia,APAC,Small
10134,30,$61.78,"$1,853.40",07/01/03,Shipped,3,7,2003,Motorcycles,60,S18_2625,Paris,,75508,France,EMEA,Small
10145,30,$49.67,"$1,490.10",08/25/03,Shipped,3,8,2003,Motorcycles,60,S18_2625,Pasadena,CA,90003,USA,NA,Small
10159,42,$51.48,"$2,162.16",10/10/03,Shipped,4,10,2003,Motorcycles,60,S18_2625,San Francisco,CA,,USA,NA,Small
10168,46,$61.18,"$2,814.28",10/28/03,Shipped,4,10,2003,Motorcycles,60,S18_2625,Burlingame,CA,94217,USA,NA,Small
10180,25,$64.20,"$1,605.00",11/11/03,Shipped,4,11,2003,Motorcycles,60,S18_2625,Lille,,59000,France,EMEA,Small
10188,32,$65.42,"$2,093.44",11/18/03,Shipped,4,11,2003,Motorcycles,60,S18_2625,Bergen,,N 5804,Norway,EMEA,Small
10201,30,$64.81,"$1,944.30",12/01/03,Shipped,4,12,2003,Motorcycles,60,S18_2625,San Francisco,CA,,USA,NA,Small
10210,40,$49.67,"$1,986.80",01/12/04,Shipped,1,1,2004,Motorcycles,60,S18_2625,Osaka,Osaka,530-0003,Japan,Japan,Small
10223,28,$60.57,"$1,695.96",02/20/04,Shipped,1,2,2004,Motorcycles,60,S18_2625,Melbourne,Victoria,3004,Australia,APAC,Small
10236,23,$55.72,"$1,281.56",04/03/04,Shipped,2,4,2004,Motorcycles,60,S18_2625,Philadelphia,PA,71270,USA,NA,Small
10251,29,$61.18,"$1,774.22",05/18/04,Shipped,2,5,2004,Motorcycles,60,S18_2625,Newark,NJ,94019,USA,NA,Small
10263,34,$58.75,"$1,997.50",06/28/04,Shipped,2,6,2004,Motorcycles,60,S18_2625,Bridgewater,CT,97562,USA,NA,Small
10275,37,$63.60,"$2,353.20",07/23/04,Shipped,3,7,2004,Motorcycles,60,S18_2625,Nantes,,44000,France,EMEA,Small
10285,20,$49.06,$981.20,08/27/04,Shipped,3,8,2004,Motorcycles,60,S18_2625,Cambridge,MA,51247,USA,NA,Small
10298,32,$48.46,"$1,550.72",09/27/04,Shipped,3,9,2004,Motorcycles,60,S18_2625,Nantes,,44000,France,EMEA,Small
10308,34,$52.09,"$1,771.06",10/15/04,Shipped,4,10,2004,Motorcycles,60,S18_2625,White Plains,NY,24067,USA,NA,Small
10318,42,$52.70,"$2,213.40",11/02/04,Shipped,4,11,2004,Motorcycles,60,S18_2625,Allentown,PA,70267,USA,NA,Small
10329,38,$100.00,"$5,266.04",11/15/04,Shipped,4,11,2004,Motorcycles,60,S18_2625,NYC,NY,10022,USA,NA,Medium
10339,30,$62.16,"$1,864.80",11/23/04,Shipped,4,11,2004,Motorcycles,60,S18_2625,Minato-ku,Tokyo,106-0032,Japan,Japan,Small
10362,23,$49.67,"$1,142.41",01/05/05,Shipped,1,1,2005,Motorcycles,60,S18_2625,Burlingame,CA,94217,USA,NA,Small
10374,22,$53.30,"$1,172.60",02/02/05,Shipped,1,2,2005,Motorcycles,60,S18_2625,South Brisbane,Queensland,4101,Australia,APAC,Small
10389,39,$100.00,"$6,981.00",03/03/05,Shipped,1,3,2005,Motorcycles,60,S18_2625,Boras,,S-844 67,Sweden,EMEA,Medium
10402,55,$55.72,"$3,064.60",04/07/05,Shipped,2,4,2005,Motorcycles,60,S18_2625,Paris,,75016,France,EMEA,Medium
10417,36,$61.18,"$2,202.48",05/13/05,Disputed,2,5,2005,Motorcycles,60,S18_2625,Madrid,,28034,Spain,EMEA,Small
10101,26,$100.00,"$3,773.38",01/09/03,Shipped,1,1,2003,Vintage Cars,168,S18_2795,Frankfurt,,60528,Germany,EMEA,Medium
10110,31,$100.00,"$5,074.39",03/18/03,Shipped,1,3,2003,Vintage Cars,168,S18_2795,Manchester,,EC2 5NT,UK,EMEA,Medium
10125,34,$100.00,"$6,483.46",05/21/03,Shipped,2,5,2003,Vintage Cars,168,S18_2795,Melbourne,Victoria,3004,Australia,APAC,Medium
